    0.151358426809310931E+01    0.172425079345703125E+04   -0.233088613414245937E+07   -0.455195633965034396E+01    1
    0.148333449363708514E+01    0.113935607671737671E+04   -0.177050606415641867E+07   -0.457195633965034354E+01    1
    0.144514766931533822E+01    0.159019666910171509E+04   -0.159706293303544470E+07   -0.459195633965034666E+01    1
    0.141366671919822684E+01    0.182359522581100464E+04   -0.141579967971979850E+07   -0.461195633965034801E+01    1
    0.142680904865264901E+01    0.118701207637786865E+04   -0.132132301042025280E+07   -0.463195633965034759E+01    1
    0.140689180493354815E+01    0.149218022823333740E+04   -0.126012839585112687E+07   -0.465195633965034716E+01    1
    0.140403288006782523E+01    0.127692204713821411E+04   -0.118120128461157437E+07   -0.467195633965034407E+01    1
    0.139648876190185556E+01    0.128212386369705200E+04   -0.113046945079504047E+07   -0.469195633965034364E+01    1
    0.136371425986289996E+01    0.148347127437591553E+04   -0.965289653917078860E+06   -0.471195633965034677E+01    1
    0.135264282226562504E+01    0.169007396697998047E+04   -0.943464443645037361E+06   -0.473195633965034634E+01    1
    0.137312927842140198E+01    0.104159492254257202E+04   -0.930403179455310106E+06   -0.475195633965034325E+01    1
    0.131662769913673405E+01    0.189279496669769287E+04   -0.774580141676544445E+06   -0.477195633965034460E+01    1
    0.130459822416305560E+01    0.173434072732925415E+04   -0.681993295479474589E+06   -0.479195633965034506E+01    1
    0.129337785840034503E+01    0.122466808557510376E+04   -0.550923680700346595E+06   -0.481195633965034641E+01    1
    0.127809141278266925E+01    0.148308813571929932E+04   -0.519610334551913722E+06   -0.483195633965034776E+01    1
    0.127894166707992563E+01    0.136775994300842285E+04   -0.508116040734431299E+06   -0.485195633965034734E+01    1
    0.125337631106376657E+01    0.187231725454330444E+04   -0.468381210382553283E+06   -0.487195633965034602E+01    1
    0.125652735829353346E+01    0.151910912990570068E+04   -0.437127918290161178E+06   -0.489195633965034382E+01    1
    0.122565924525260939E+01    0.168429720401763916E+04   -0.344083925587265287E+06   -0.491195633965034428E+01    1
    0.123090683221817021E+01    0.102871453762054443E+04   -0.302936343872949597E+06   -0.493195633965034563E+01    1
    0.122216842174530038E+01    0.120489531755447388E+04   -0.290043355858327181E+06   -0.495195633965034610E+01    1
    0.121456239223480233E+01    0.113710498809814453E+04   -0.263363697983587452E+06   -0.497195633965034567E+01    1
    0.119319022401150887E+01    0.164204216152793606E+04   -0.242060250561929570E+06   -0.499195633965034435E+01    1
    0.118966884016990671E+01    0.125767236948013306E+04   -0.206338603190071473E+06   -0.501195633965034304E+01    1
    0.117718669176101698E+01    0.132744675874710083E+04   -0.181161388476689754E+06   -0.503195633965034617E+01    1
    0.116103798151016235E+01    0.164798712730407715E+04   -0.163852704863005871E+06   -0.505195633965034840E+01    1
    0.115901107895954691E+01    0.171479232947968012E+04   -0.163199484824681596E+06   -0.507195633965034709E+01    1
    0.803276729583740301E+00    0.124406933784484863E+04   -0.161382055762433331E+06   -0.509195633965034755E+01    1
    0.808637833595275968E+00    0.144998389482498169E+04   -0.150611831298823410E+06   -0.511195633965034979E+01    1
    0.815087229013442993E+00    0.163848179578781128E+04   -0.138669253522679792E+06   -0.513195633965034936E+01    1
    0.115432535378070344E+01    0.140561084090126928E+04   -0.137081988245645829E+06   -0.515195633965034716E+01    1
    0.827990823984146140E+00    0.119425231218338013E+04   -0.128488486658369337E+06   -0.517195633965034318E+01    1
    0.824842442429196021E+00    0.148421385510321829E+04   -0.128138703283066236E+06   -0.519195633965034276E+01    1
    0.115455495715141310E+01    0.112255007028579712E+04   -0.124972005005075567E+06   -0.521195633965034766E+01    1
    0.825257968902587957E+00    0.199919968843460083E+04   -0.119239859673027211E+06   -0.523195633965034546E+01    1
    0.826010590791702359E+00    0.197580802440643311E+04   -0.118587834306419420E+06   -0.525195633965034858E+01    1
    0.114607976675033574E+01    0.133019924163818359E+04   -0.118416072342259868E+06   -0.527195633965034727E+01    1
    0.829293906688690186E+00    0.181906646490097046E+04   -0.116917631196308750E+06   -0.529195633965034684E+01    1
    0.847274774312973045E+00    0.139637452363967896E+04   -0.101319158739814709E+06   -0.531195633965034553E+01    1
    0.845748861783435890E+00    0.155541715431721923E+04   -0.100659935394549320E+06   -0.533195633965034510E+01    1
    0.845874446630477950E+00    0.185980004072189331E+04   -0.957086554769032373E+05   -0.535195633965034645E+01    1
    0.862057018280029341E+00    0.143643486499786377E+04   -0.835826673036333814E+05   -0.537195633965034780E+01    1
    0.112323862028201038E+01    0.121399597062295197E+04   -0.777932721318231925E+05   -0.539195633965034649E+01    1
    0.111239216923713702E+01    0.146503746509552002E+04   -0.707512602284211753E+05   -0.541195633965034428E+01    1
    0.870293727595210509E+00    0.178584223495695142E+04   -0.695724083719061164E+05   -0.543195633965034563E+01    1
    0.111468521356582650E+01    0.123218214511871338E+04   -0.668339413511342136E+05   -0.545195633965034521E+01    1
    0.109505884036453227E+01    0.177454023617345297E+04   -0.577822261796256280E+05   -0.547195633965034389E+01    1
    0.109781293869018559E+01    0.165495872497558594E+04   -0.577524242544102308E+05   -0.549195633965034791E+01    1
    0.889075624942779585E+00    0.136773413419723511E+04   -0.567423581996717912E+05   -0.551195633965034570E+01    1
    0.108554598652927403E+01    0.185378473108117964E+04   -0.488470180754481844E+05   -0.553195633965034705E+01    1
    0.892142289876937888E+00    0.178072279691696167E+04   -0.484273683796230325E+05   -0.555195633965034929E+01    1
    0.890896645900980610E+00    0.194996282482691345E+04   -0.472660926266818497E+05   -0.557195633965034887E+01    1
    0.109293743968009949E+01    0.142588150501251221E+04   -0.462047133472523201E+05   -0.559195633965034755E+01    1
    0.897342029284217579E+00    0.166158847632151969E+04   -0.453869155366290943E+05   -0.561195633965034801E+01    1
    0.109973417765149106E+01    0.103853325315612096E+04   -0.448770924635173506E+05   -0.563195633965034670E+01    1
    0.906227145495111630E+00    0.126852512387049910E+04   -0.427330889818162832E+05   -0.565195633965034716E+01    1
    0.109269909262657183E+01    0.124446356296539307E+04   -0.419071092034491885E+05   -0.567195633965034851E+01    1
    0.109612453888180106E+01    0.103145238674914663E+04   -0.410953227807226795E+05   -0.569195633965034720E+01    1
    0.903819233588316728E+00    0.174464358505468454E+04   -0.388853078645774222E+05   -0.571195633965034943E+01    1
    0.906987744802921103E+00    0.167003924451845569E+04   -0.372621884516847786E+05   -0.573195633965034812E+01    1
    0.912521882426438058E+00    0.131378885825231259E+04   -0.371238313128609298E+05   -0.575195633965034769E+01    1
    0.913270490746294406E+00    0.133656812146649327E+04   -0.362623073092138293E+05   -0.577195633965034816E+01    1
    0.108538459141560129E+01    0.129598099391587311E+04   -0.358171605763591870E+05   -0.579195633965034773E+01    1
    0.916215884685516402E+00    0.117949521541595459E+04   -0.357487877599560088E+05   -0.581195633965034908E+01    1
    0.108304768788996730E+01    0.138247440427085189E+04   -0.353838338822428923E+05   -0.583195633965034954E+01    1
    0.915462255477905273E+00    0.131260859966278076E+04   -0.348634632146807489E+05   -0.585195633965034823E+01    1
    0.107355089783668523E+01    0.169853132963180542E+04   -0.330320502208492690E+05   -0.587195633965034691E+01    1
    0.108679560965831357E+01    0.104352175238154041E+04   -0.326440042737192634E+05   -0.589195633965034649E+01    1
    0.914301672842538715E+00    0.159588057662668643E+04   -0.325385302062034389E+05   -0.591195633965034695E+01    1
    0.916447643350721597E+00    0.150749242098771128E+04   -0.319298994670784632E+05   -0.593195633965034741E+01    1
    0.108022089600563054E+01    0.132285988330841064E+04   -0.317387668549677110E+05   -0.595195633965034698E+01    1
    0.106853052552733252E+01    0.183780163738172860E+04   -0.314258242000096470E+05   -0.597195633965034833E+01    1
    0.917350590229034424E+00    0.153699910640716553E+04   -0.309085418774907121E+05   -0.599195633965034702E+01    1
    0.108336241245269793E+01    0.108048170804977417E+04   -0.302730709558834751E+05   -0.601195633965034926E+01    1
    0.928062324692296547E+00    0.114073801713090734E+04   -0.275309902972871823E+05   -0.603195633965035061E+01    1
    0.924720765363701735E+00    0.148519642107551454E+04   -0.263059281059957793E+05   -0.605195633965034840E+01    1
    0.926649766764158889E+00    0.151064703860883651E+04   -0.247495188486379047E+05   -0.607195633965034798E+01    1
    0.932080309095654647E+00    0.129040199568999469E+04   -0.234472570860758206E+05   -0.609195633965034844E+01    1
    0.925436955690383978E+00    0.175849527120590210E+04   -0.229536847282939270E+05   -0.611195633965034713E+01    1
    0.106858675479888920E+01    0.131807893514633179E+04   -0.223885347309079625E+05   -0.613195633965034759E+01    1
    0.105539088249206547E+01    0.183757543563842773E+04   -0.209219107608798186E+05   -0.615195633965034894E+01    1
    0.105476022544523662E+01    0.185218192025534154E+04   -0.207041334904346841E+05   -0.617195633965035029E+01    1
    0.937436753511428855E+00    0.131794017553329468E+04   -0.198689311075956430E+05   -0.619195633965035164E+01    1
    0.106163909719961769E+01    0.147312433374799457E+04   -0.197683378278274649E+05   -0.621195633965035210E+01    1
    0.105900586435588973E+01    0.159504799069387445E+04   -0.196890135440295853E+05   -0.623195633965034990E+01    1
    0.106615228524503136E+01    0.122667436397002871E+04   -0.194278995595551678E+05   -0.625195633965034769E+01    1
    0.105399139326757840E+01    0.179386951219120510E+04   -0.192152535361345617E+05   -0.627195633965034904E+01    1
    0.105560085627283784E+01    0.167452742828871487E+04   -0.185925146606395210E+05   -0.629195633965034951E+01    1
    0.929054472964933264E+00    0.199273634033862982E+04   -0.184358905251067445E+05   -0.631195633965034819E+01    1
    0.105360051656315168E+01    0.168381257119865813E+04   -0.173988897395826898E+05   -0.633195633965034865E+01    1
    0.932304346308993948E+00    0.198910465975161605E+04   -0.165978227637599230E+05   -0.635195633965034823E+01    1
    0.945362144480670907E+00    0.121521596004231765E+04   -0.162747264768946916E+05   -0.637195633965034602E+01    1
    0.105385378508900218E+01    0.154363351076375670E+04   -0.157077334875356064E+05   -0.639195633965035004E+01    1
    0.106009636609399638E+01    0.118874712128906344E+04   -0.151370404593130643E+05   -0.641195633965034961E+01    1
    0.947710506025536636E+00    0.129961233763740279E+04   -0.143693682578890694E+05   -0.643195633965034830E+01    1
    0.949584883805763003E+00    0.130820752891925827E+04   -0.133423815571855903E+05   -0.645195633965035142E+01    1
    0.954216568706403034E+00    0.102011772552393484E+04   -0.132002041931515487E+05   -0.647195633965035011E+01    1
    0.104490724624419440E+01    0.172757554138925093E+04   -0.127787767493258216E+05   -0.649195633965035057E+01    1
    0.953023094789013814E+00    0.125567009946000258E+04   -0.120660828031456185E+05   -0.651195633965035370E+01    1
    0.105627081394195566E+01    0.108129656314849854E+04   -0.119433122082866485E+05   -0.653195633965035416E+01    1
    0.105585770191596051E+01    0.110368155352735289E+04   -0.119247204385625209E+05   -0.655195633965035018E+01    1
    0.105437568156674910E+01    0.115575025404119765E+04   -0.116691163214659573E+05   -0.657195633965035064E+01    1
    0.104998519463643891E+01    0.131145349472122712E+04   -0.109256158271604745E+05   -0.659195633965035022E+01    1
    0.952010409375896427E+00    0.157301231065927186E+04   -0.101571069201033260E+05   -0.661195633965034890E+01    1
    0.105192756652832031E+01    0.111461293697357178E+04   -0.100786852809486154E+05   -0.663195633965035203E+01    1
    0.957742026831374882E+00    0.137595326888115324E+04   -0.910483156303982105E+04   -0.665195633965034894E+01    1
    0.960073085758073486E+00    0.127607228373841008E+04   -0.881772602323776300E+04   -0.667195633965034851E+01    1
    0.104744742306848138E+01    0.113467475187081573E+04   -0.821646216870877834E+04   -0.669195633965035075E+01    1
    0.104520108442679849E+01    0.125657201953980666E+04   -0.821254527013720690E+04   -0.671195633965034943E+01    1
    0.104348437472242384E+01    0.134060431385207676E+04   -0.816856997284533827E+04   -0.673195633965034901E+01    1
    0.103669745326042184E+01    0.159612780809402466E+04   -0.742060648511916406E+04   -0.675195633965034947E+01    1
    0.102937902838147521E+01    0.190616433001039172E+04   -0.709188190039550227E+04   -0.677195633965034993E+01    1
    0.103012359636451412E+01    0.185515712385563961E+04   -0.697996148740305125E+04   -0.679195633965034951E+01    1
    0.962975877635310451E+00    0.139087471384386004E+04   -0.695395189602509890E+04   -0.681195633965035174E+01    1
    0.104122662237034636E+01    0.128969336695680590E+04   -0.680567971154984480E+04   -0.683195633965035309E+01    1
    0.959005571545110902E+00    0.167025815322444987E+04   -0.665162399664972600E+04   -0.685195633965035089E+01    1
    0.104352456042889452E+01    0.109635744236992036E+04   -0.633658790681624578E+04   -0.687195633965034780E+01    1
    0.961321669816970870E+00    0.164123213291168213E+04   -0.599633038111051974E+04   -0.689195633965035004E+01    1
    0.104342443284803355E+01    0.100842570478858238E+04   -0.576298252716102252E+04   -0.691195633965035228E+01    1
    0.103784218692030006E+01    0.126687680848826858E+04   -0.539089744021059232E+04   -0.693195633965035185E+01    1
    0.966371310671845229E+00    0.147197825603554725E+04   -0.527334090760266918E+04   -0.695195633965035054E+01    1
    0.103649714408762073E+01    0.131092607366033440E+04   -0.520122520834796615E+04   -0.697195633965035100E+01    1
    0.970820373296737760E+00    0.134417349100112915E+04   -0.455089616817954084E+04   -0.699195633965035235E+01    1
    0.102149257564884310E+01    0.193295526778951080E+04   -0.439989900721403774E+04   -0.701195633965035281E+01    1
    0.102168539115814605E+01    0.179003390963888614E+04   -0.350488680159195883E+04   -0.703195633965034972E+01    1
    0.102933132052421583E+01    0.135677087306976318E+04   -0.323334962487381290E+04   -0.705195633965034840E+01    1
    0.102883700675035850E+01    0.137901487263160243E+04   -0.320588790110128321E+04   -0.707195633965035153E+01    1
    0.102463513347019575E+01    0.158163635656566476E+04   -0.313452099301226326E+04   -0.709195633965035288E+01    1
    0.970384113602297593E+00    0.166934169952918455E+04   -0.307708981299919515E+04   -0.711195633965035245E+01    1
    0.973934448583744228E+00    0.147546766431229116E+04   -0.303650875957537983E+04   -0.713195633965035203E+01    1
    0.975096672773361206E+00    0.141809755563735962E+04   -0.299501627824264096E+04   -0.715195633965034983E+01    1
    0.103170679301427559E+01    0.110060218635289903E+04   -0.263744931325604648E+04   -0.717195633965034851E+01    1
    0.102300922192191113E+01    0.153064184714383009E+04   -0.244901401651574679E+04   -0.719195633965035075E+01    1
    0.973598946071439375E+00    0.176912511784269509E+04   -0.189681082563535483E+04   -0.721195633965035299E+01    1
    0.101165841633890641E+01    0.194007407630138096E+04   -0.175838740598178219E+04   -0.723195633965035256E+01    1
    0.983586001970039869E+00    0.131684384980793811E+04   -0.148681525246785054E+04   -0.725195633965035302E+01    1
    0.972649973630905218E+00    0.197720724344253540E+04   -0.136991963880516209E+04   -0.727195633965035437E+01    1
    0.987374924278720756E+00    0.113157276294647613E+04   -0.136987357703566636E+04   -0.729195633965035395E+01    1
    0.982682732923717661E+00    0.146914803140793947E+04   -0.115301125524746089E+04   -0.731195633965035352E+01    1
    0.980731230176534519E+00    0.159287140492722119E+04   -0.111949415134019978E+04   -0.733195633965035043E+01    1
    0.986137937782609164E+00    0.139944631118095322E+04   -0.796320004710509238E+03   -0.735195633965034823E+01    1
    0.984193982113514609E+00    0.155893968664591853E+04   -0.648198148623005409E+03   -0.737195633965034958E+01    1
    0.991486163930299647E+00    0.120163152092553946E+04   -0.528471637084991471E+03   -0.739195633965035004E+01    1
    0.993912073425895715E+00    0.107441732369407941E+04   -0.491733445856664559E+03   -0.741195633965035050E+01    1
    0.991673240387945909E+00    0.121308216444970572E+04   -0.471478421022647183E+03   -0.743195633965035007E+01    1
    0.101361989225089300E+01    0.149044081187074562E+04   -0.470658541132229914E+03   -0.745195633965035054E+01    1
    0.984288642899268984E+00    0.162709493823452453E+04   -0.464281197270063728E+03   -0.747195633965035100E+01    1
    0.101804948735836320E+01    0.123648800956917671E+04   -0.453440374588713723E+03   -0.749195633965035235E+01    1
    0.986725467443466231E+00    0.150737935304641724E+04   -0.428315133393973213E+03   -0.751195633965035281E+01    1
    0.988202661275863647E+00    0.148746198415756226E+04   -0.286548962989669064E+03   -0.753195633965035150E+01    1
    0.986862704151302950E+00    0.156764231549497185E+04   -0.272165598852174583E+03   -0.755195633965035285E+01    1
    0.980959899845362249E+00    0.192893622419981421E+04   -0.232663537760400857E+03   -0.757195633965035242E+01    1
    0.984030268701491351E+00    0.176280523741263801E+04   -0.201394741000367333E+03   -0.759195633965035110E+01    1
    0.985309125676561370E+00    0.169365047750206668E+04   -0.197007113111772071E+03   -0.761195633965035423E+01    1
    0.991215424303830250E+00    0.136472057951301849E+04   -0.191901035720126572E+03   -0.763195633965035558E+01    1
    0.995815197218701376E+00    0.111784992605143589E+04   -0.175608018218978884E+03   -0.765195633965035427E+01    1
    0.984394317477498948E+00    0.176122097770095456E+04   -0.163751802608384935E+03   -0.767195633965035118E+01    1
    0.988164956698780017E+00    0.157292105755338889E+04   -0.115239664594864450E+03   -0.769195633965035253E+01    1
    0.100824072487729421E+01    0.160231461416325806E+04   -0.751599631370281145E+02   -0.771195633965035210E+01    1
    0.995109524742581852E+00    0.121755327757497889E+04   -0.653375183320815154E+02   -0.773195633965035167E+01    1
    0.101827569007873531E+01    0.100519776344299316E+04   -0.606229875216241112E+02   -0.775195633965035391E+01    1
    0.100356064449832250E+01    0.181095037532029255E+04   -0.397097063242666195E+02   -0.777195633965035348E+01    1
    0.984499283874434528E+00    0.182675756057563558E+04   -0.387434413520176122E+02   -0.779195633965035306E+01    1
    0.101452251198951982E+01    0.123162772690911902E+04   -0.342595691959760984E+02   -0.781195633965035174E+01    1
    0.101533550619520829E+01    0.117113284975831084E+04   -0.174592531798162440E+02   -0.783195633965035132E+01    1
    0.998099516555545074E+00    0.109855090188689223E+04    0.949670193381660965E+01   -0.785195633965035533E+01    1
    0.100400559179478410E+01    0.174231902806086191E+04    0.492476676527010682E+02   -0.787195633965035579E+01    1
    0.100016949820543433E+01    0.191727874488883435E+04    0.563527463564821005E+02   -0.789195633965035537E+01    1
    0.990993855360145948E+00    0.152156564232053142E+04    0.701262283032991149E+02   -0.791195633965035583E+01    1
    0.996317901115492566E+00    0.124589832220625885E+04    0.923407227310208896E+02   -0.793195633965035185E+01    1
    0.999805078754187004E+00    0.107111623342814528E+04    0.113356269696751383E+03   -0.795195633965035142E+01    1
    0.984846043586731001E+00    0.192360097169876099E+04    0.124998971290630493E+03   -0.797195633965035189E+01    1
    0.986912186793187152E+00    0.179925340069888443E+04    0.127042282614606734E+03   -0.799195633965035235E+01    1
    0.100961313843727107E+01    0.140055948495864868E+04    0.147531477305742783E+03   -0.801195633965035192E+01    1
    0.100513712723868087E+01    0.161436071005532040E+04    0.177015820504547889E+03   -0.803195633965034972E+01    1
    0.101053918001084253E+01    0.131208611302196823E+04    0.190598214716614962E+03   -0.805195633965035107E+01    1
    0.986346856588926291E+00    0.189255866088190169E+04    0.195394162333174819E+03   -0.807195633965035420E+01    1
    0.992638689508178462E+00    0.152028248131121973E+04    0.198130337512868095E+03   -0.809195633965035555E+01    1
    0.100052901486448986E+01    0.110135756618540199E+04    0.199303752778552706E+03   -0.811195633965035512E+01    1
    0.991804029202707715E+00    0.156810404101542326E+04    0.199545158926080603E+03   -0.813195633965035292E+01    1
    0.100135191965446180E+01    0.107436346704983134E+04    0.222326900312989579E+03   -0.815195633965035249E+01    1
    0.101209807075946556E+01    0.116172687071315727E+04    0.243407132720074742E+03   -0.817195633965035206E+01    1
    0.101154093761209074E+01    0.119731319193728154E+04    0.247138181848155483E+03   -0.819195633965035341E+01    1
    0.992954620913103603E+00    0.157506585741366075E+04    0.280930519106327779E+03   -0.821195633965035476E+01    1
    0.101007795349714713E+01    0.124968545234883391E+04    0.282789622626828816E+03   -0.823195633965035434E+01    1
    0.100267036801514764E+01    0.106902169556196236E+04    0.288917951236926910E+03   -0.825195633965035569E+01    1
    0.998783426874096825E+00    0.128973532448511060E+04    0.307561105141957967E+03   -0.827195633965035348E+01    1
    0.100540108985581056E+01    0.149282279089068516E+04    0.312300715775888534E+03   -0.829195633965035483E+01    1
    0.101077000952383611E+01    0.116265267451467344E+04    0.313746772992893341E+03   -0.831195633965035618E+01    1
    0.100625430046366882E+01    0.143967483335649308E+04    0.316022815545593744E+03   -0.833195633965035576E+01    1
    0.100397111615613555E+01    0.103579425058640072E+04    0.318750008793937013E+03   -0.835195633965035533E+01    1
    0.988455279741004000E+00    0.190629532975284246E+04    0.318983740122845120E+03   -0.837195633965035313E+01    1
    0.995162773877660722E+00    0.149319659534338280E+04    0.319852267963310624E+03   -0.839195633965035270E+01    1
    0.996854656827446006E+00    0.188123179126565128E+04    0.321506288307758496E+03   -0.841195633965035228E+01    1
    0.996538237740624000E+00    0.189541528402116546E+04    0.322839399851815017E+03   -0.843195633965035363E+01    1
    0.996926783949075301E+00    0.140337847631722252E+04    0.323695676531307527E+03   -0.845195633965035320E+01    1
    0.100937668494348265E+01    0.124168802727900311E+04    0.324921791824037143E+03   -0.847195633965035455E+01    1
    0.100329419039076928E+01    0.158119472976474822E+04    0.332114662576437354E+03   -0.849195633965035412E+01    1
    0.992864410769994210E+00    0.164499966327783272E+04    0.340245193657547134E+03   -0.851195633965035547E+01    1
    0.100181793392059149E+01    0.162877618328594508E+04    0.353546942587828710E+03   -0.853195633965035505E+01    1
    0.998395121295724941E+00    0.135782171870650245E+04    0.353943262161851521E+03   -0.855195633965035285E+01    1
    0.101021652569420173E+01    0.113008541728397950E+04    0.354473083679479714E+03   -0.857195633965035242E+01    1
    0.995522202484885876E+00    0.190074855848957463E+04    0.355844130101214375E+03   -0.859195633965035377E+01    1
    0.992831377025463313E+00    0.198853696390349501E+04    0.358386588775758980E+03   -0.861195633965035512E+01    1
    0.995410605668066495E+00    0.152687223731714721E+04    0.361809363965651414E+03   -0.863195633965035647E+01    1
    0.990330436186660723E+00    0.185195912545452097E+04    0.362385027634723599E+03   -0.865195633965035782E+01    1
    0.998507122638197964E+00    0.136954596857171191E+04    0.367369684631010159E+03   -0.867195633965035384E+01    1
    0.991464711417560540E+00    0.178300098700391572E+04    0.369372960149779203E+03   -0.869195633965035341E+01    1
    0.989940414848514805E+00    0.191534612565625025E+04    0.370620234149942632E+03   -0.871195633965035476E+01    1
    0.994753495944743937E+00    0.157848684186441096E+04    0.371120986487451773E+03   -0.873195633965035611E+01    1
    0.990381561491460172E+00    0.187456250640447229E+04    0.371676830929940138E+03   -0.875195633965035569E+01    1
    0.100279381118993527E+01    0.155914999116729041E+04    0.371912608601031536E+03   -0.877195633965035526E+01    1
    0.997599964498048442E+00    0.179136145394620212E+04    0.377627377492065534E+03   -0.879195633965035483E+01    1
    0.991446886729353105E+00    0.181737445338385282E+04    0.382838900212068779E+03   -0.881195633965035441E+01    1
    0.100650662970700577E+01    0.102269828508769081E+04    0.384589440438961901E+03   -0.883195633965035398E+01    1
    0.999831714180698494E+00    0.168429275461162115E+04    0.385146501989562523E+03   -0.885195633965035533E+01    1
    0.100534964155203599E+01    0.107488839857391190E+04    0.386338140967507400E+03   -0.887195633965035491E+01    1
    0.994964549538611687E+00    0.186848203809528150E+04    0.389302158822237743E+03   -0.889195633965035626E+01    1
    0.100618358869918922E+01    0.105079780839442196E+04    0.391723373711593013E+03   -0.891195633965035761E+01    1
    0.996402372192464081E+00    0.151671263912386689E+04    0.392027067174811691E+03   -0.893195633965035896E+01    1
    0.100590395950170319E+01    0.135360546985969359E+04    0.393495482177109125E+03   -0.895195633965035675E+01    1
    0.100771773498102468E+01    0.100927530363387939E+04    0.394821824414742196E+03   -0.897195633965035633E+01    1
    0.100257104425998977E+01    0.121320878921243911E+04    0.394991434372705157E+03   -0.899195633965035590E+01    1
    0.100872822057001588E+01    0.113294670464975752E+04    0.396127076804684236E+03   -0.901195633965035547E+01    1
    0.100584046698604057E+01    0.135013459514782789E+04    0.397205767445706442E+03   -0.903195633965035682E+01    1
    0.995418238218873541E+00    0.183820055890841968E+04    0.397647950579178996E+03   -0.905195633965035817E+01    1
    0.999130667183233512E+00    0.139078121640928998E+04    0.401959299207700099E+03   -0.907195633965035952E+01    1
    0.100301585306677477E+01    0.120923996661136312E+04    0.403335714351261231E+03   -0.909195633965035555E+01    1
    0.100823802352918501E+01    0.103840432049621108E+04    0.404071896520609869E+03   -0.911195633965035512E+01    1
    0.998629441247470773E+00    0.170770483149125312E+04    0.405090359208161601E+03   -0.913195633965035647E+01    1
    0.993849973567267342E+00    0.170136934519077454E+04    0.405710394317620228E+03   -0.915195633965035960E+01    1
    0.994429707674071683E+00    0.184758779673668892E+04    0.407179165878149718E+03   -0.917195633965036095E+01    1
    0.996025610840357345E+00    0.156662201684966749E+04    0.407797311737243149E+03   -0.919195633965036052E+01    1
